,Unnamed: 0,dao_id,proposal_id,bribe_function,private_ratio,noised_ratio,target_side,epsilon,w_max,W_total,num_voters,public_cost_abs,private_cost_abs,noised_cost_abs,min_swing_voters
21533,21533,arbitrumfoundation.eth,0x72e4eae44f212f81bdea4880b15cbff968a2257849e3aa4dc95bd3f039a3bdd3,log_whale_99,8.073112252255642,1.7985177661155314,losing,1.6273073409543368e-07,27555114.463640757,184091363.57715556,16023,7.426785305142402,59.95727144181728,13.357205316424368,6
21534,21534,arbitrumfoundation.eth,0x2ca200dbcc6eabbee282e82c458be2a7188c47dc4e71979aa3b04f1f91dd1886,top_mdc_log,1.3887275150339968,1.0215122750815595,losing,3.502353887877823e-07,27555114.463640757,85534825.13353872,15384,16.92567951977253,23.505156859755516,17.289789393544197,2
21535,21535,arbitrumfoundation.eth,0x2ca200dbcc6eabbee282e82c458be2a7188c47dc4e71979aa3b04f1f91dd1886,linear_weight,3.93659361383885,1.364839262101407,losing,3.502353887877823e-07,27555114.463640757,85534825.13353872,15384,2.148142084479332,8.456362411379814,2.9318686574697495,2
21536,21536,arbitrumfoundation.eth,0x2ca200dbcc6eabbee282e82c458be2a7188c47dc4e71979aa3b04f1f91dd1886,sqrt_weight,5.170429083448947,1.4312772044595268,losing,3.502353887877823e-07,27555114.463640757,85534825.13353872,15384,6.15573488175869,31.827790662646297,8.810563012957573,2
21537,21537,arbitrumfoundation.eth,0x2ca200dbcc6eabbee282e82c458be2a7188c47dc4e71979aa3b04f1f91dd1886,whale_90,3.9303188285207864,1.3626679841040774,losing,3.502353887877823e-07,27555114.463640757,85534825.13353872,15384,2.1490361541509633,8.44639725983143,2.9284227639436726,2
21538,21538,arbitrumfoundation.eth,0x2ca200dbcc6eabbee282e82c458be2a7188c47dc4e71979aa3b04f1f91dd1886,whale_99,3.8882474690080406,1.3480864706975295,losing,3.502353887877823e-07,27555114.463640757,85534825.13353872,15384,2.1553691476583485,8.380608633160591,2.9056239873170853,2
21539,21539,arbitrumfoundation.eth,0x2ca200dbcc6eabbee282e82c458be2a7188c47dc4e71979aa3b04f1f91dd1886,log_whale_90,5.627951162363382,1.2875489363351895,losing,3.502353887877823e-07,27555114.463640757,85534825.13353872,15384,34.11124460399151,191.97641871869564,43.919896706938744,2
21540,21540,arbitrumfoundation.eth,0x2ca200dbcc6eabbee282e82c458be2a7188c47dc4e71979aa3b04f1f91dd1886,log_whale_99,5.47571754215463,1.256503107142804,losing,3.502353887877823e-07,27555114.463640757,85534825.13353872,15384,6.295954808592796,34.47487019002437,7.910886779427527,2
21541,21541,arbitrumfoundation.eth,0xfc76965b400c55344ca9aa3134c17492b0c4585671965626fd42a19a76beeaca,top_mdc_log,2.8765947493341977,1.119938210698668,losing,1.7819619159757997e-07,27555114.463640757,168114270.38346845,15873,7.843757048249245,22.563310340046883,8.784523233771324,5
21542,21542,arbitrumfoundation.eth,0xfc76965b400c55344ca9aa3134c17492b0c4585671965626fd42a19a76beeaca,linear_weight,6.217654160504158,1.6895361367474917,losing,1.7819619159757997e-07,27555114.463640757,168114270.38346845,15873,3.016246482729912,18.753977492451668,5.096057429909705,5
21543,21543,arbitrumfoundation.eth,0xfc76965b400c55344ca9aa3134c17492b0c4585671965626fd42a19a76beeaca,sqrt_weight,7.875759190061649,1.9193074889800623,losing,1.7819619159757997e-07,27555114.463640757,168114270.38346845,15873,7.325122132897378,57.69089795649051,14.059161767363548,5
21544,21544,arbitrumfoundation.eth,0xfc76965b400c55344ca9aa3134c17492b0c4585671965626fd42a19a76beeaca,whale_90,6.21091909483038,1.6877078360962476,losing,1.7819619159757997e-07,27555114.463640757,168114270.38346845,15873,3.0163023620843887,18.73400993645191,5.090637132525444,5
21545,21545,arbitrumfoundation.eth,0xfc76965b400c55344ca9aa3134c17492b0c4585671965626fd42a19a76beeaca,whale_99,6.165977729687679,1.6754998780596986,losing,1.7819619159757997e-07,27555114.463640757,168114270.38346845,15873,3.016823902726173,18.601668998599052,5.054688081145287,5
21546,21546,arbitrumfoundation.eth,0xfc76965b400c55344ca9aa3134c17492b0c4585671965626fd42a19a76beeaca,log_whale_90,8.474377797524381,1.8681544299860084,losing,1.7819619159757997e-07,27555114.463640757,168114270.38346845,15873,31.55774436891079,267.4322482198477,58.954739943146706,5
21547,21547,arbitrumfoundation.eth,0xfc76965b400c55344ca9aa3134c17492b0c4585671965626fd42a19a76beeaca,log_whale_99,8.298267499205117,1.8318736850650448,losing,1.7819619159757997e-07,27555114.463640757,168114270.38346845,15873,6.8834517151117325,57.120723649859414,12.609614059329031,5
21548,21548,arbitrumfoundation.eth,0x0908edd135f544cdf93dd628bf9813b0f3af517c6d87838a42639885b8bb9fb3,top_mdc_log,2.5884389617868218,1.0862013834932844,losing,1.948947777232097e-07,27555114.463640757,153710238.3424835,16687,6.436826661229134,16.661332920193672,6.991690024733543,4
21549,21549,arbitrumfoundation.eth,0x0908edd135f544cdf93dd628bf9813b0f3af517c6d87838a42639885b8bb9fb3,linear_weight,5.640840924417425,1.5954478472006657,losing,1.948947777232097e-07,27555114.463640757,153710238.3424835,16687,2.6101525872945768,14.723455533385277,4.16436232626438,4
21550,21550,arbitrumfoundation.eth,0x0908edd135f544cdf93dd628bf9813b0f3af517c6d87838a42639885b8bb9fb3,sqrt_weight,7.502057852715692,1.841802655165799,losing,1.948947777232097e-07,27555114.463640757,153710238.3424835,16687,7.03972764313221,52.81244404613973,12.965789064764977,4
21551,21551,arbitrumfoundation.eth,0x0908edd135f544cdf93dd628bf9813b0f3af517c6d87838a42639885b8bb9fb3,whale_90,5.633172893378195,1.5932829297358624,losing,1.948947777232097e-07,27555114.463640757,153710238.3424835,16687,2.610227093100548,14.703860506415367,4.158830270171165,4
21552,21552,arbitrumfoundation.eth,0x0908edd135f544cdf93dd628bf9813b0f3af517c6d87838a42639885b8bb9fb3,whale_99,5.583329468964361,1.5791916215724533,losing,1.948947777232097e-07,27555114.463640757,153710238.3424835,16687,2.6108603924512863,14.577293768525122,4.123048856854439,4
21553,21553,arbitrumfoundation.eth,0x0908edd135f544cdf93dd628bf9813b0f3af517c6d87838a42639885b8bb9fb3,log_whale_90,8.176078823505588,1.796138890299298,losing,1.948947777232097e-07,27555114.463640757,153710238.3424835,16687,31.732087954878807,259.4440523535013,56.99523724615574,4
21554,21554,arbitrumfoundation.eth,0x0908edd135f544cdf93dd628bf9813b0f3af517c6d87838a42639885b8bb9fb3,log_whale_99,7.960242470075962,1.7511970347832584,losing,1.948947777232097e-07,27555114.463640757,153710238.3424835,16687,6.3545163720846185,50.58349110186101,11.128010228276253,4
21555,21555,arbitrumfoundation.eth,0x678e4a657f451b1acd6247618e6beb6d258e5ab9eb9122ed276e2486a9d907ee,top_mdc_log,2.5239897881693887,1.1728150078802058,losing,1.6192124558890172e-07,27555114.463640757,185011686.55531403,16578,7.321564480662345,18.47955398261547,8.586840704083443,6
21556,21556,arbitrumfoundation.eth,0x678e4a657f451b1acd6247618e6beb6d258e5ab9eb9122ed276e2486a9d907ee,linear_weight,6.42055206135426,1.7060069794225377,losing,1.6192124558890172e-07,27555114.463640757,185011686.55531403,16578,3.226539120078086,20.716162398457517,5.504498258233068,6
21557,21557,arbitrumfoundation.eth,0x678e4a657f451b1acd6247618e6beb6d258e5ab9eb9122ed276e2486a9d907ee,sqrt_weight,8.107070330990062,1.967425419682779,losing,1.6192124558890172e-07,27555114.463640757,185011686.55531403,16578,8.204607293009758,66.5153283625841,16.141952946782112,6
21558,21558,arbitrumfoundation.eth,0x678e4a657f451b1acd6247618e6beb6d258e5ab9eb9122ed276e2486a9d907ee,whale_90,6.412662539146499,1.7039124850269154,losing,1.6192124558890172e-07,27555114.463640757,185011686.55531403,16578,3.2266136258840556,20.69118432700634,5.497867241501807,6
21559,21559,arbitrumfoundation.eth,0x678e4a657f451b1acd6247618e6beb6d258e5ab9eb9122ed276e2486a9d907ee,whale_99,6.360704133900875,1.6901089387490085,losing,1.6192124558890172e-07,27555114.463640757,185011686.55531403,16578,3.2272655516862856,20.527681335806847,5.454430356621741,6
21560,21560,arbitrumfoundation.eth,0x678e4a657f451b1acd6247618e6beb6d258e5ab9eb9122ed276e2486a9d907ee,log_whale_90,8.43696330830687,1.870572870521332,losing,1.6192124558890172e-07,27555114.463640757,185011686.55531403,16578,35.05636937916279,295.76930217444897,65.57549349963666,6
21561,21561,arbitrumfoundation.eth,0x678e4a657f451b1acd6247618e6beb6d258e5ab9eb9122ed276e2486a9d907ee,log_whale_99,8.236296909156248,1.8288819404897068,losing,1.6192124558890172e-07,27555114.463640757,185011686.55531403,16578,7.800785824656487,64.2495881766081,14.266716316342354,6
21562,21562,arbitrumfoundation.eth,0x4ddcb7cc7764e5ca54a1e5a7e09a3300398c38f7133fb0506da6b0071b610170,top_mdc_log,1.1745295852661812,1.0073465148272631,losing,3.231344534801514e-07,27555114.463640757,92708537.9256225,15620,20.640799775719643,24.24323000013828,20.792437717318535,2
21563,21563,arbitrumfoundation.eth,0x4ddcb7cc7764e5ca54a1e5a7e09a3300398c38f7133fb0506da6b0071b610170,linear_weight,3.9640015980327146,1.5449291551759583,losing,3.231344534801514e-07,27555114.463640757,92708537.9256225,15620,2.401107922196388,9.517995640635494,3.709541633725167,2
21564,21564,arbitrumfoundation.eth,0x4ddcb7cc7764e5ca54a1e5a7e09a3300398c38f7133fb0506da6b0071b610170,sqrt_weight,5.752631245047562,1.6368751220616575,losing,3.231344534801514e-07,27555114.463640757,92708537.9256225,15620,7.486874237656592,43.06922666728496,12.255078181624414,2
21565,21565,arbitrumfoundation.eth,0x4ddcb7cc7764e5ca54a1e5a7e09a3300398c38f7133fb0506da6b0071b610170,whale_90,3.954069192751234,1.541060180250024,losing,3.231344534801514e-07,27555114.463640757,92708537.9256225,15620,2.4025794118642807,9.499965235590931,3.702519461512565,2
21566,21566,arbitrumfoundation.eth,0x4ddcb7cc7764e5ca54a1e5a7e09a3300398c38f7133fb0506da6b0071b610170,whale_99,3.890451834552509,1.516284186755708,losing,3.231344534801514e-07,27555114.463640757,92708537.9256225,15620,2.412637695670128,9.386250749230388,3.6582443863153458,2
21567,21567,arbitrumfoundation.eth,0x4ddcb7cc7764e5ca54a1e5a7e09a3300398c38f7133fb0506da6b0071b610170,log_whale_90,5.886155257103175,1.3635116533738951,losing,3.231344534801514e-07,27555114.463640757,92708537.9256225,15620,33.75486470758915,198.68637435138228,46.02515138685703,2
21568,21568,arbitrumfoundation.eth,0x4ddcb7cc7764e5ca54a1e5a7e09a3300398c38f7133fb0506da6b0071b610170,log_whale_99,5.585740791788166,1.3002401792877194,losing,3.231344534801514e-07,27555114.463640757,92708537.9256225,15620,7.534204050898551,42.08411090075968,9.796274825930594,2
21569,21569,arbitrumfoundation.eth,0x3151691cde313ff87ff4024b75a40296c4b1244a37efdd6f10d53c6589c9bfde,top_mdc_log,2.2089146621793136,1.1279057872451437,losing,2.219471880485213e-07,27555114.463640757,134975004.63484472,16571,17.206771299242977,38.00828941166401,19.407616928219795,3
21570,21570,arbitrumfoundation.eth,0x3151691cde313ff87ff4024b75a40296c4b1244a37efdd6f10d53c6589c9bfde,linear_weight,5.60765598231445,1.6368243039924897,losing,2.219471880485213e-07,27555114.463640757,134975004.63484472,16571,2.3212563246488567,13.016806915402412,3.7994887679815297,3
21571,21571,arbitrumfoundation.eth,0x3151691cde313ff87ff4024b75a40296c4b1244a37efdd6f10d53c6589c9bfde,sqrt_weight,8.01217210671301,1.9872447462367433,losing,2.219471880485213e-07,27555114.463640757,134975004.63484472,16571,6.4201932400465,51.439693197607994,12.758495286107062,3
21572,21572,arbitrumfoundation.eth,0x3151691cde313ff87ff4024b75a40296c4b1244a37efdd6f10d53c6589c9bfde,whale_90,5.598588582685064,1.6341749146449591,losing,2.219471880485213e-07,27555114.463640757,134975004.63484472,16571,2.3213494569063187,12.99628056585789,3.7934910506010056,3
21573,21573,arbitrumfoundation.eth,0x3151691cde313ff87ff4024b75a40296c4b1244a37efdd6f10d53c6589c9bfde,whale_99,5.5427390019210785,1.6178816791596982,losing,2.219471880485213e-07,27555114.463640757,134975004.63484472,16571,2.322150394320488,12.87107355892658,3.7569645792245865,3
21574,21574,arbitrumfoundation.eth,0x3151691cde313ff87ff4024b75a40296c4b1244a37efdd6f10d53c6589c9bfde,log_whale_90,9.146098428434083,1.9235915215738724,losing,2.219471880485213e-07,27555114.463640757,134975004.63484472,16571,28.508594259619713,260.74240915477276,54.838890209794044,3
21575,21575,arbitrumfoundation.eth,0x3151691cde313ff87ff4024b75a40296c4b1244a37efdd6f10d53c6589c9bfde,log_whale_99,8.842948928027319,1.8637297391487848,losing,2.219471880485213e-07,27555114.463640757,134975004.63484472,16571,5.825692787766456,51.51630379259586,10.857516899704931,3
21576,21576,arbitrumfoundation.eth,0x5c0cecde14ec0b83c954b47c2d79348ce249019b83894f3938fc80b45e1232da,top_mdc_log,3.1688211826235424,1.2596175034324837,losing,7.293330694493332e-07,17917150.803946722,41074954.62691486,22354,6.043789908289909,19.15168948471546,7.612863555550575,2
21577,21577,arbitrumfoundation.eth,0x5c0cecde14ec0b83c954b47c2d79348ce249019b83894f3938fc80b45e1232da,linear_weight,4.228391863943938,2.22245647852539,losing,7.293330694493332e-07,17917150.803946722,41074954.62691486,22354,2.3191329091787343,9.806202724575996,5.154171958565713,2
21578,21578,arbitrumfoundation.eth,0x5c0cecde14ec0b83c954b47c2d79348ce249019b83894f3938fc80b45e1232da,sqrt_weight,6.028403473340488,4.678653332327161,losing,7.293330694493332e-07,17917150.803946722,41074954.62691486,22354,21.84438519179821,131.68676756322384,102.2023055702448,2
21579,21579,arbitrumfoundation.eth,0x5c0cecde14ec0b83c954b47c2d79348ce249019b83894f3938fc80b45e1232da,whale_90,4.022358998638811,2.114170168274448,losing,7.293330694493332e-07,17917150.803946722,41074954.62691486,22354,2.360483631491661,9.494712576270103,4.990464076399805,2
21580,21580,arbitrumfoundation.eth,0x5c0cecde14ec0b83c954b47c2d79348ce249019b83894f3938fc80b45e1232da,whale_99,1.902571586225854,1.0,losing,7.293330694493332e-07,17917150.803946722,41074954.62691486,22354,4.607746377587319,8.76656733453274,4.607746377587319,2
21581,21581,arbitrumfoundation.eth,0x5c0cecde14ec0b83c954b47c2d79348ce249019b83894f3938fc80b45e1232da,log_whale_90,7.30230225486108,2.8190999742519267,losing,7.293330694493332e-07,17917150.803946722,41074954.62691486,22354,73.10072891414165,533.8036175817251,206.07826299965384,2
21582,21582,arbitrumfoundation.eth,0x5c0cecde14ec0b83c954b47c2d79348ce249019b83894f3938fc80b45e1232da,log_whale_99,1.0001863153316315,1.0,losing,7.293330694493332e-07,17917150.803946722,41074954.62691486,22354,72.48022593557835,72.49373011291027,72.48022593557835,2
21583,0,balancer.eth,0x5bcccb1a57d7609154d18624ff3af1d0fba7ef925498afe6686e716c2b1c8400,top_mdc_even,1.0,1.0,losing,9.029237938684776e-06,3162781.270370502,3317812.9692641124,52,,,,1
21584,1,balancer.eth,0xeae89b6d36445a9e8fe7b54d883d67532a534011b9db45de25295c006c8fd47a,top_mdc_even,1.0,1.0,losing,8.968606976585333e-06,3162816.93295166,3340242.5609406875,53,,,,1
21585,2,balancer.eth,0xb247409dad6f66c7531140f364c92875a90bee3ff3b5d7e353db3ba574caf159,top_mdc_even,1.0,1.0,losing,8.413750529998365e-06,3161556.395248577,3560519.4887500103,64,,,,1
21586,3,balancer.eth,0xeb1a639b7aa92ee03204c5521d7e69c8b180a55a696a88ca45aa24001c7a2ffd,top_mdc_even,1.0,1.0,losing,9.169076794485376e-06,3156794.049621999,3267212.5457120556,57,,,,1
21587,4,balancer.eth,0x6d5712215694b04fe6cce844d6959b7e61be539dbc5da24110f3ddc7eb35c62b,top_mdc_even,1.0,1.0,losing,8.490023830402126e-06,3161578.5215673605,3528532.2319432157,66,,,,1
21588,5,balancer.eth,0x48fd8ebafa85165efbf84eb2034baef2f0102ae15d5855fadbed40f21356ef37,top_mdc_even,1.0,1.0,losing,9.25290394507566e-06,3156825.9611699875,3237613.068649979,54,,,,1
21589,6,balancer.eth,0x7838fe87da2da9aea2bc6896a84d0dd987b218c550418899b8894c2dc7377e66,top_mdc_even,1.0,1.0,losing,8.488443074169086e-06,3161588.35548682,3529189.331162754,58,,,,1
21590,7,balancer.eth,0xfd17b7880d2f08d750161b9be0c0e1d23af110fb8bc708c5115e5a687e8b1645,top_mdc_even,1.0,1.0,losing,8.388870454601287e-06,3148564.278810709,3571079.431690156,54,,,,1
21591,8,balancer.eth,0x0f2948f53a82df8aa543b352290cea414bb75c2b59193505e282614df690bd06,top_mdc_even,1.0,1.0,losing,8.413625694013122e-06,3161598.189406279,3560572.3174560308,61,,,,1
21592,9,balancer.eth,0xdeb64e95b5822fe2aa62f1c15a9cc26f7c2ddef8cd3260cf5a9670f3157f10bb,top_mdc_even,1.0,1.0,losing,9.049102196191164e-06,3150431.632796238,3310529.827826364,58,,,,1
21593,10,balancer.eth,0xc43178bf98c91380899c23ccbe63a37d3a1b487ce35edc54c1fadfd25001d21d,top_mdc_even,1.0,1.0,losing,5.984652808005987e-05,253193.00434154255,500569.1006078818,73,,,,1
21594,11,balancer.eth,0xb7ef2951a58d3edd37035d98c4e61c3a95d503f477503c9db48f3501ec2e0e26,top_mdc_even,1.0,1.0,losing,9.02466607533056e-06,3158556.669477588,3319493.7613736163,59,,,,1
21595,12,balancer.eth,0x38168c355733a481b6385b876308ce7adc526daca6f0fa996cfeab374572deff,top_mdc_even,1.0,1.0,losing,9.21027444787938e-05,244473.6230720929,325259.8270015443,48,,,,1
21596,13,balancer.eth,0xe35fe69148c27893f17cde33d25cf33e130e01f79db53674e2b4b8f9edc71e5f,top_mdc_even,1.0,1.0,losing,9.1690478742615e-06,3156855.4179835147,3267222.8508734605,51,,,,1
21597,14,balancer.eth,0xa7bf76ad82a67170dce1fd90d3b9fcff8413c60b44c8e2f94c071cd764a4b50a,top_mdc_even,1.0,1.0,losing,8.004119874016173e-06,3121331.805788956,3742737.8908692463,65,,,,1
21598,15,balancer.eth,0x819da7fc945aa2a5a9cd47d06d6e9e47b0941d128de3a2ca04c69fc22304fc00,top_mdc_even,1.0,1.0,losing,8.505743776896613e-06,3143263.812175119,3522010.9518123847,69,,,,1
21599,16,balancer.eth,0x35013991f313a4c9ec7e50862b4f61d69ee4544eefe435ed37366818ff83ea19,top_mdc_even,1.0,1.0,losing,8.575952418275323e-06,3143278.4772603163,3493177.3492237385,66,,,,1
21600,17,balancer.eth,0x65f56258442e1a10a76014aa693ada4b15dc0731d4f0beb0dbc7bc24203f49a9,top_mdc_even,1.0,1.0,losing,9.11680225725884e-06,3128333.1726975017,3285946.309923279,71,,,,1
21601,18,balancer.eth,0x482d884c92fd0523ed600ad2246a7be7b4f7b187eccb8ffd66a08fd04d6dda52,top_mdc_even,1.0,1.0,losing,8.523020800117906e-06,3128391.565488117,3514871.480206347,61,,,,1
21602,19,balancer.eth,0xea5dd645db646ea1a40918d8e026af616e78e2be1b549f6db02911944350e55a,top_mdc_even,1.0,1.0,losing,8.003195314019958e-06,3121324.524378136,3743170.2663885783,66,,,,1
21603,20,balancer.eth,0x95c829194d909e045988bcf3481d8b2706b8dc2c0486da087736e58ec8585108,top_mdc_even,1.0,1.0,losing,1.13868668727437e-05,2334167.721079815,2630866.1610199017,14,,,,1
21604,21,balancer.eth,0xb156fbdee169cf94930bd6466b4e6a8960d4e3ffb6b922df6be40f403d9e0130,top_mdc_even,1.0,1.0,losing,1.1386488400920773e-05,2334167.721079815,2630953.6075334167,14,,,,1
21605,22,balancer.eth,0xa6c07f3bb8ece2d8fc278ff103c0af455cc69a4b671e203796a0ac90ce2d1d7f,top_mdc_even,1.0,1.0,losing,8.00432527266639e-06,3121339.087199778,3742641.8486314914,57,,,,1
21606,23,balancer.eth,0x136a2f06b3ae1b0e9e14442eba24d738470710686be4bbbbc9e4967f84e31503,top_mdc_even,1.0,1.0,losing,1.120538498889898e-05,2319365.618738141,2673475.5445902315,9,,,,1
21607,24,balancer.eth,0xb0c485541ac1c24396fc0b4e4933a7e56e95c35670f7eda53be67259bfa8a49b,top_mdc_even,1.0,1.0,losing,1.0374224474318784e-05,2387250.377342757,2887668.645468271,14,,,,1
21608,25,balancer.eth,0x57e64f5d75cd61a26f844a5a98d64e5b5000f92dce70813fdda586502f2aed34,top_mdc_even,1.0,1.0,losing,9.363581242848543e-06,2474661.239877069,3199344.5625753375,17,,,,1
21609,26,balancer.eth,0x4fcd74418d818919626e8678d6aae58a7294aa0826ef66fa77814a70f18173fe,top_mdc_even,1.0,1.0,losing,1.0355552730602778e-05,2387250.377342757,2892875.30225305,16,,,,1
21610,27,balancer.eth,0x77e1f5bbd890b44cba1a798dc4ab3a740d5093015e89bf1773362cd616da11ef,top_mdc_even,1.0,1.0,losing,1.0374237307982834e-05,2387252.12176673,2887665.073218265,14,,,,1
21611,28,balancer.eth,0xc83ca2e347ee9c5e0f4002b4a40a0c34011083e635c2b6c2bf66538b10cc8969,top_mdc_even,1.0,1.0,losing,1.1267516290891374e-05,2291390.559022095,2658733.4743644716,10,,,,1
21612,29,balancer.eth,0xb197e1de805a8f5af285ed9b1aeb94fd9d731e823514dea57716400276ffe747,top_mdc_even,1.0,1.0,losing,8.969346939053228e-06,2569828.337973466,3339966.9941524295,17,,,,1
21613,30,balancer.eth,0x47044dada3eb868e668f0fc70c97bb13e3459c336f36a3191e6c34f71237562e,top_mdc_even,1.0,1.0,losing,8.969379733068247e-06,2569828.337973466,3339954.7825022344,18,,,,1
21614,31,balancer.eth,0x2587e7e9818f3c7e96a96ddef4464d6fa4817ba97169974d5d2a0d67c0904715,top_mdc_even,1.0,1.0,losing,7.988171536721253e-06,2960252.3420908274,3750210.244963756,22,,,,1
21615,32,balancer.eth,0x28e42bc173f15496ee9c63e0cb7974ccb6ae1735b2f471f261da05307b07d450,top_mdc_even,1.0,1.0,losing,8.972720846987744e-06,2569828.337973466,3338711.105182433,16,,,,1
21616,33,balancer.eth,0x1e067d8f7a641036e809138dcc8347008038446dd15512ab29911aaecff5f3c1,top_mdc_even,1.0,1.0,losing,1.1020210539342856e-05,2307634.85090468,2718398.4034234514,15,,,,1
21617,34,balancer.eth,0x3be9bbf38307d4de7cccb1e453b50d6f6f19c111b79e10fac20d7885e131590a,top_mdc_even,1.0,1.0,losing,1.1849242427800271e-05,2282437.300271709,2528205.7412594664,11,,,,1
21618,35,balancer.eth,0x17f384e65b19dbab64f1c8d58299f35efc712c45f8d3b4c360a7b7d2ec326395,top_mdc_even,1.0,1.0,losing,7.89584265504469e-06,3544995.3199833934,3794062.7801644495,25,,,,1
21619,36,balancer.eth,0xcb4b6510d2aba7fc78823497953cbd079d1fd791616d32f0f4699c24cf52cc32,top_mdc_even,1.0,1.0,losing,7.043961206231856e-06,3534758.600588448,4252908.535191306,31,,,,1
21620,37,balancer.eth,0xc2914f9b68295c5934a8c87a168625d64f9b65abe45df1dfa1e87e2f9f3a6fec,top_mdc_even,1.0,1.0,losing,1.0724416355081598e-05,2293960.5589001607,2793375.5780886947,26,,,,1
21621,38,balancer.eth,0xd200afcd8cf4fee30665c70f7e6060bd4d6d6e7ae06aa1efe1a63f9d07495d0d,top_mdc_even,1.0,1.0,losing,7.104403519784267e-06,3544974.6424098816,4216725.957656413,40,,,,1
21622,39,balancer.eth,0x35bd58c3d039dc32995c53c745128703101e502b60c52482b8600e061a9cd8cf,top_mdc_even,1.0,1.0,losing,7.702998746075524e-06,3527184.998837878,3889046.8145022583,23,,,,1
21623,40,balancer.eth,0x75b161f9e6bad0eec559b977b62f036b545655118ef9e31d64a68c1fede7b288,top_mdc_even,1.0,1.0,losing,6.863546296124e-06,3535880.1592714773,4364700.32298864,50,,,,1
21624,41,balancer.eth,0x76050706905cc4860ab56dd118695a9dd78255c23284b4074966b56cbc1c19dd,top_mdc_even,1.0,1.0,losing,6.8523093144482584e-06,3541757.827168492,4371857.918377119,36,,,,1
21625,42,balancer.eth,0x69cefa84f3e221d9f85581e3994840f288571de74bd61d3dca2a2c1730e0fd57,top_mdc_even,1.0,1.0,losing,6.811924568039146e-06,3533896.657038231,4397776.639526604,28,,,,1
21626,43,balancer.eth,0x08b2b37a5dfec7de7ff8916551b5d229b8d401ca5353e5e969992c64ad715a8d,top_mdc_even,1.0,1.0,losing,6.4401122610458625e-06,3520432.153240977,4651677.101460168,37,,,,1
21627,44,balancer.eth,0x94206467f24ccef009b9970aa96a905b63779ca5510025f10c5c077b4e97bea5,top_mdc_even,1.0,1.0,losing,1.1386492558868784e-05,2334167.721079815,2630952.646801368,15,,,,1
21628,45,balancer.eth,0xeca45642f0e3310d29e4add137f89f2e38c234c0bb0ee7a54d10e8fa38a4b5ac,top_mdc_even,1.0,1.0,losing,6.8594077200545565e-06,3520451.34328703,4367333.734653936,30,,,,1
21629,46,balancer.eth,0xe5d44fde813153791cc0f635326fe8dfb6db43ee966f1f3366762c2c1b03904f,top_mdc_even,1.0,1.0,losing,7.03938620536244e-06,3520471.904050657,4255672.563144656,31,,,,1
21630,47,balancer.eth,0xeeb9ffcd96ff3ba890bbcc8f6b2bb60b0a3135a67eccee5ffc3f2f3b2db49552,top_mdc_even,1.0,1.0,losing,7.378316252083982e-06,3520478.757638533,4060184.154762756,28,,,,1
21631,48,balancer.eth,0xba3329cade1a62fe57306342f981d126ec84eaec60ef1266be2e1c2b724b18b1,top_mdc_even,1.0,1.0,losing,1.138688325572965e-05,2334167.721079815,2630862.3758363365,12,,,,1
21632,49,balancer.eth,0x34f21bba6d0dac30d29d3e92ffb46bd45aec6127901e07ce59d0900ed49a4b94,top_mdc_even,1.0,1.0,losing,1.1377571429129304e-05,2334168.755458871,2633015.571217773,16,,,,1
21633,50,balancer.eth,0x6d76e6ef2a12e19f4150298f86f379ce6ed560d6de4e4dbf9c3ad7ed00c4bac6,top_mdc_even,1.0,1.0,losing,7.939635226473178e-06,3375365.0269177835,3773135.903731825,38,,,,1
21634,51,balancer.eth,0x34a640cded6d8ebbab1677ad0286a32a7d2896eaffac904cd8579d5e153dccc2,top_mdc_even,1.0,1.0,losing,8.20483919104963e-06,3375386.024462628,3651177.315969738,36,,,,1
21635,52,balancer.eth,0xa04a9b7fc0b37a54943ab48ebbf906aca5c3acfb1fd05e1b08118fe637deed5c,top_mdc_even,1.0,1.0,losing,7.347907816802034e-06,3454268.035942109,4076986.739958582,46,,,,1
21636,53,balancer.eth,0x3388c7fdbf5f39b304acc4388c27cb25eda9e175507b28179bce2fdf236d34dc,top_mdc_even,1.0,1.0,losing,8.203567240497694e-06,3375350.5911057037,3651743.425427504,38,,,,1
21637,54,balancer.eth,0x57fe0f1c5f49f5fa5b46da1b98ac461b1ac673f61906979bbcd7e2f9040fbafa,top_mdc_even,1.0,1.0,losing,1.093111420295021e-05,2359298.946042549,2740555.2791182706,15,,,,1
21638,55,balancer.eth,0xd0715e1aaffc6a443dfeb618cd441bbebaaf755ee30fb7b98fc4be2541193515,top_mdc_even,1.0,1.0,losing,7.557012549651851e-06,3217965.645828514,3964175.3323434712,74,,,,1
21639,56,balancer.eth,0x06aa8093ff755524b52a9f99471df9d61500c64fcd86b9370407d2722b3ec726,top_mdc_even,1.0,1.0,losing,7.559014559722174e-06,3222296.0708424044,3963125.41785089,50,,,,1
21640,57,balancer.eth,0x342ced517c06e7316f8a4876dc0d21d830d1347c0e0f25b0eb84353ee4372c9a,top_mdc_even,1.0,1.0,losing,7.557285154878611e-06,3222267.2847801736,3964032.337221116,56,,,,1
21641,58,balancer.eth,0x3e847a925a9c381b10d0234c83c12964ece8b8c49d3d09380e1c17f811eab295,top_mdc_even,1.0,1.0,losing,8.268959986452196e-06,3222259.775372634,3622864.63891732,58,,,,1
